Date,MARA,RIOT,SMCI,SOFI,RIVN
2025-03-20,31171800,19130500,43863900,40485900,29439100.0
2025-03-21,43101600,25519400,64539600,40043900,36684600.0
2025-03-24,52289300,29862700,85032200,58817600,33462400.0
2025-03-25,38228200,30896700,57736800,35685500,22158000.0
2025-03-26,29926200,21054600,59258300,48480600,27753600.0
2025-03-27,22451800,21902000,48512300,58870900,62257100.0
2025-03-28,35038100,22949400,45561600,51302400,35943500.0
2025-03-31,33298300,21383800,43814800,62839200,29697100.0
2025-04-01,35567800,21919700,41752300,48664100,45477400.0
2025-04-02,42127900,30412200,39934500,55622200,54692600.0
2025-04-03,26360300,18115900,45050100,73382300,38259500.0
2025-04-04,44968400,20823400,54490200,89686000,34797900.0
2025-04-07,44828000,26088000,73010200,92561300,40512200.0
2025-04-08,34841600,23423600,61430900,67136200,41876000.0
2025-04-09,56429500,32597800,69891800,94205900,43372900.0
2025-04-10,33703600,18398400,38130400,55996900,25430700.0
2025-04-11,34927200,14522400,27608700,42788100,22906900.0
2025-04-14,35548900,28604300,33565600,47271800,26872000.0
2025-04-15,31020400,24971800,27661300,38606000,21002700.0
2025-04-16,24621400,34267400,38843500,39224300,33313100.0
2025-04-17,19415500,20974700,26958500,46861000,16103300.0
2025-04-21,32418000,27824400,35384400,54164900,24615700.0
2025-04-22,62449200,39942700,32367200,52908900,23025700.0
2025-04-23,42139200,40070500,56445100,56643400,27987800.0
2025-04-24,29150200,24749800,50380400,61837700,19788600.0
2025-04-25,31608600,28068900,38163400,70647900,24483100.0
2025-04-28,30247100,30193100,42508700,95228400,33541000.0
2025-04-29,37502700,43903400,43312300,171099300,18419200.0
2025-04-30,34872300,30845800,98230500,86413300,48760500.0
2025-05-01,61180700,43539500,55087500,70285300,31917000.0
2025-05-02,56634900,53438700,45306800,50789300,27224000.0
2025-05-05,51812500,33472200,33477400,51937900,25460100.0
2025-05-06,23009500,23708300,44675900,40465200,35961300.0
2025-05-07,31516700,22582100,58448500,51029800,56926300.0
2025-05-08,49215700,30927100,42736600,52579800,50103700.0
2025-05-09,86525400,32559800,31459200,53262000,50580800.0
2025-05-12,58400300,29993500,51333900,74278200,35622500.0
2025-05-13,48425700,32790200,96752000,70382900,35004700.0
2025-05-14,30663200,20643300,169224100,77903700,47996500.0
2025-05-15,28710300,28851800,87035100,66129800,55059200.0
2025-05-16,40908200,36915500,99288900,58250800,32231900.0
2025-05-19,35229100,21131800,45618300,57180000,43922000.0
2025-05-20,34242600,20156500,43284200,54429600,63759100.0
2025-05-21,75135700,37772900,54954000,71853700,46878400.0
2025-05-22,84449400,40257200,30515100,56734700,28115800.0
2025-05-23,47232700,23067500,37900700,44155300,21795000.0
2025-05-27,66177800,40428200,40092300,46060200,36961400.0
2025-05-28,57658100,39052900,39353300,56645000,23048100.0
2025-05-29,26868600,31246500,35885100,50198700,25175200.0
2025-05-30,35164200,34036600,34887500,60735700,40113300.0
2025-06-02,36748700,34057100,25940400,53500300,27357400.0
2025-06-03,49904400,42216800,41728700,54104400,22945600.0
2025-06-04,50856400,39116400,31201600,54412400,26241100.0
2025-06-05,41371200,46346900,40439400,70633900,34888200.0
2025-06-06,61255200,55897400,25509600,63286700,24451500.0
2025-06-09,64736500,49134500,27406300,62639300,27172700.0
2025-06-10,49306100,49548800,21494900,57460300,19586300.0
2025-06-11,40761400,41081500,34008900,79569800,20827200.0
2025-06-12,42679700,26537200,24671700,78524700,14829200.0
2025-06-13,55022500,39189200,36493500,76753100,26990400.0
2025-06-16,39214900,46929500,33860900,65414100,26498600.0
2025-06-17,54622000,42121700,20761000,72249500,21409600.0
2025-06-18,37451000,50959400,40654600,84597000,15930900.0
2025-06-20,49493000,33914900,51588500,87552800,28260200.0
2025-06-23,48736200,40675600,69270800,60990900,22204000.0
2025-06-24,43803800,45854600,58068400,64207300,17736500.0
2025-06-25,37555000,34228600,86439500,68438900,14584900.0
2025-06-26,39641200,57591300,72397600,73896800,17763100.0
2025-06-27,39794000,56141900,53757300,92297000,27501900.0
2025-06-30,46603100,49089100,49238000,149080200,18768700.0
2025-07-01,41974200,49405900,42243100,93556500,30282100.0
2025-07-02,82124900,44100000,27703100,67100700,42320400.0
2025-07-03,32142500,27630600,18665600,44667700,21513400.0
2025-07-07,42431700,26513500,33006700,80137800,34462300.0
2025-07-08,33898500,18320400,29002600,111492400,28302900.0
2025-07-09,42743100,30139800,35063600,64252100,16207100.0
2025-07-10,46005300,30089700,33264400,86494100,20665200.0
2025-07-11,54864100,31304500,24861400,92365600,21163700.0
2025-07-14,86813200,53371800,25603000,67028200,28208300.0
2025-07-15,39532000,30289100,62012800,61495400,27878300.0
2025-07-16,49524200,30469000,30066100,59992000,41553000.0
2025-07-17,37813600,50020100,31534600,49837600,52110700.0
2025-07-18,41471900,54887000,31842400,59729100,48648400.0
2025-07-21,39987100,127903700,38140200,48699000,35627000.0
2025-07-22,36111100,55230500,31829300,63655900,45193500.0
2025-07-23,138542800,65549400,25249600,49653700,38372200.0
2025-07-24,59837900,59749200,37679300,46110300,39294600.0
2025-07-25,39143600,43124400,34308400,40134900,51134500.0
2025-07-28,40821700,47947100,72578800,59105900,22639700.0
2025-07-29,41980500,31350900,57488300,236127400,38882200.0
2025-07-30,58937300,21239200,53032900,183424700,37652100.0
2025-07-31,40020400,28775400,46751800,120095300,37911500.0
2025-08-01,43231700,50470100,40840300,89388500,42548400.0
2025-08-04,29808000,17459700,32743600,59741200,45497100.0
2025-08-05,28810500,26878900,49970600,48936500,67997400.0
2025-08-06,21598700,37511300,115217900,36720500,67072700.0
2025-08-07,26323600,23595300,43942200,53034200,33230100.0
2025-08-08,25638900,20812900,43796800,49146100,31601200.0
2025-08-11,32497200,21563300,31865900,58462600,40349800.0
2025-08-12,26799400,16898500,30326100,56583300,33584100.0
2025-08-13,46169200,18242500,26004400,68665800,25094800.0
2025-08-14,45222400,34334800,22948700,52370500,38053200.0
2025-08-15,37126700,30886400,27407500,44765000,51961800.0
2025-08-18,50673500,40044800,22586500,45472900,38394400.0
2025-08-19,40759700,31142900,30319200,82575000,48702000.0
2025-08-20,40586200,38233000,31496600,87818300,45077400.0
2025-08-21,47738600,33741900,16552100,53440700,42737000.0
2025-08-22,79096900,52236800,24089100,101606500,64603100.0
2025-08-25,75372600,50003300,18782000,90233000,46841300.0
2025-08-26,50801000,35059200,18168200,125930100,53099500.0
2025-08-27,49786300,29031700,18925100,54456400,38969800.0
2025-08-28,38340800,37356800,22120100,68314800,31625800.0
2025-08-29,66806700,35730100,36835900,54432500,39634100.0
2025-09-02,56252800,46639400,29924300,76177300,51257800.0
2025-09-03,56723900,40967000,20472800,48252800,77654700.0
2025-09-04,53255600,38251400,22479400,51599700,82734000.0
2025-09-05,62432000,37097700,21771700,71312300,87135100.0
2025-09-08,59266800,42427800,19033300,55972700,54560700.0
2025-09-09,71693300,66569100,37459000,49113000,30599700.0
2025-09-10,59254500,55199700,40876000,63942200,32445400.0
2025-09-11,53841900,36113300,24437700,54719200,40471700.0
2025-09-12,70580400,39962200,38138300,61305200,67199600.0
2025-09-15,76839500,40517200,22441800,66929400,30818500.0
2025-09-16,112743500,53945100,18139200,67268500,62422900.0
2025-09-17,79415800,43787700,22589200,73319900,47865900.0
2025-09-18,83114700,30168500,26315800,71508300,48669500.0
2025-09-19,62943800,43345000,28688400,74760900,68671900.0
2025-09-22,84866900,43066300,39930600,64448300,74244700.0
2025-09-23,66847700,36249100,27042500,47417500,53832600.0
2025-09-24,71463000,59315300,24991300,46087500,50644500.0
2025-09-25,85062100,31514500,24372200,49863500,44793600.0
2025-09-26,51924400,49095700,22879400,36585300,36800700.0
2025-09-29,104494800,45171400,25012600,60395300,46005200.0
2025-09-30,57430600,43274300,32168500,94402900,48572400.0
2025-10-01,65823400,34586000,48357200,81148100,27345900.0
2025-10-02,58147400,29498300,32744400,65256700,75952400.0
2025-10-03,60740800,40191800,32220400,78751700,45879700.0
2025-10-06,73382800,40384700,40241600,97325600,29514100.0
2025-10-07,56239900,32348000,37885900,121607800,31711000.0
2025-10-08,50170500,28859500,45151400,84643200,26798600.0
2025-10-09,49472600,24654200,29801500,66863900,27776400.0
2025-10-10,80366600,36397200,45087800,106425800,25834700.0
2025-10-13,42343600,25822400,24588900,62676100,21988800.0
2025-10-14,72225900,26294700,19789100,75502500,25298100.0
2025-10-15,58503700,19314900,16646000,67849600,36082900.0
2025-10-16,63827700,22941100,24656600,73472500,28327500.0
2025-10-17,49863700,22556500,20681800,48123300,24003800.0
2025-10-20,49220200,22037400,45553300,71880800,35626600.0
2025-10-21,40022600,18231100,29016500,56408100,27959900.0
2025-10-22,41372900,20084800,34326200,72894600,41848600.0
2025-10-23,32710100,17813400,57175700,51151800,26000500.0
2025-10-24,30810100,15624700,25206600,53154700,28316100.0
2025-10-27,34113000,21638900,27434500,82986500,48280800.0
2025-10-28,40462100,22936600,28064400,183013600,41866300.0
2025-10-29,33793300,25248100,25028500,95429700,34922200.0
2025-10-30,34392400,20561300,17736600,70598700,39850400.0
2025-10-31,33419500,33356000,19822800,66924000,44821400.0
2025-11-03,38632000,33715600,23811300,90431700,38765500.0
2025-11-04,51710300,25277300,37973500,71481000,55207800.0
2025-11-05,43786400,32493600,61413600,57853300,197650600.0
2025-11-06,40692300,22687000,32092100,88016900,88735300.0
2025-11-07,51496900,22442100,32960200,78769400,65782100.0
2025-11-10,37135400,17622700,26396700,93548100,104369900.0
2025-11-11,50681700,22278700,21707800,64599400,109217400.0
2025-11-12,41649900,24259800,24749700,102911700,72372100.0
2025-11-13,53568200,28407500,37471500,117242200,58775100.0
2025-11-14,49802900,31664700,37325200,87118500,60069200.0
2025-11-17,53541900,22867700,32689500,75957500,58303200.0
2025-11-18,49781500,18309400,28024900,66837600,40761500.0
2025-11-19,51758900,21392400,28892800,63026400,51911000.0
2025-11-20,55553200,21872500,37801500,98241000,45539400.0
2025-11-21,56525100,18271700,28321200,90228900,40498600.0
2025-11-24,53592200,17483100,27885100,63707200,42345100.0
2025-11-25,39384500,21051300,22199800,56810400,30087700.0
2025-11-26,49739500,19374700,21642400,56355000,35451200.0
2025-11-28,31835100,21219100,10755800,26903900,18543000.0
2025-12-01,47151600,19149400,20952400,47130600,43381000.0
2025-12-02,46125200,21975200,19434000,59744800,34438900.0
2025-12-03,42574500,14094000,16253200,52091100,31993600.0
2025-12-04,32405800,12930000,17205700,63446300,39172100.0
2025-12-05,37605500,15302800,19415300,138363300,40574600.0
2025-12-08,33653800,12472000,21290300,65462200,41828700.0
2025-12-09,42518200,15477900,17513000,57832100,21450700.0
2025-12-10,37825600,14876200,17615700,61267500,48017200.0
2025-12-11,44290800,21134900,23178900,42165600,97129800.0
2025-12-12,42717300,18277400,22435100,55003200,103734200.0
2025-12-15,44712700,19176500,18470600,50190000,64341000.0
2025-12-16,39827400,13951400,20835800,44364700,46207200.0
2025-12-17,49404000,14833700,24797200,49987000,32172700.0
2025-12-18,46078300,14402700,25658700,45162700,67245400.0
2025-12-19,57068100,19399800,39854100,43950600,106165100.0
2025-12-22,35379800,13007900,21470400,36160700,38448500.0
2025-12-23,32302300,11055500,18146700,26377300,38763700.0
2025-12-24,13168600,4460600,6805600,14424700,10629600.0
2025-12-26,28503100,8972100,14262700,24735600,20503000.0
2025-12-29,29561200,8623500,19595400,26021100,20707600.0
2025-12-30,28454800,13824400,21568200,28429400,38607700.0
2025-12-31,30543600,10971600,24845000,34070300,21573800.0
2026-01-02,45408000,21653500,30675100,55065600,42740200.0
2026-01-05,40202100,14201200,38591800,73826300,31071500.0
2026-01-06,34062500,14039800,29127500,120271300,34687800.0
2026-01-07,32215400,17491900,22808200,43444900,42136800.0
2026-01-08,31093100,13371900,21598200,50496100,36672600.0
2026-01-09,32172700,16439500,27159800,43777000,32467400.0
2026-01-12,38514000,20866200,24840600,49134000,29279100.0
2026-01-13,43133400,19757500,52519700,45562900,24788400.0
2026-01-14,56484300,27729100,25019200,40864200,53011100.0
2026-01-15,47808200,15568000,33266300,47958300,29245400.0
2026-01-16,51948100,53701100,79038200,40832300,26925000.0
2026-01-20,45896100,25353400,39742100,37001100,29808100.0
2026-01-21,43023400,21079200,37885100,50248300,23601500.0
2026-01-22,42011200,13647200,29917800,35356300,20350000.0
2026-01-23,46881200,22985400,34482400,34264200,20442100.0
2026-01-26,39545100,20019400,19400400,36320300,17863800.0
2026-01-27,38581200,18849000,20774600,38768100,21218500.0
2026-01-28,36791300,14628700,24239900,48776100,19042100.0
2026-01-29,39218800,18693900,28135500,67935300,23475000.0
2026-01-30,37390600,19706700,24089600,131667900,25350700.0
2026-02-02,48414800,15999700,26817000,64063800,19269300.0
2026-02-03,53722600,18849700,42513900,92380200,25673300.0
2026-02-04,54008100,26099900,115558200,85930900,23370800.0
2026-02-05,80158300,32921100,60314000,87454700,29469100.0
2026-02-06,82353100,25278000,49279800,67020900,31308200.0
2026-02-09,67741600,18191300,32251900,64079400,31858800.0
2026-02-10,45953200,14746500,24777500,55796600,37616400.0
2026-02-11,49265200,17062500,24547200,52565000,27135500.0
2026-02-12,38590500,21918600,25527900,63515100,38024300.0
2026-02-13,50848000,19809700,21660700,43139300,127927300.0
2026-02-17,41177900,17213300,20377400,49681800,55972100.0
2026-02-18,31304600,26762800,16814700,59588800,30101700.0
2026-02-19,36294000,17510400,42320100,53391100,28703600.0
2026-02-20,37531000,20495600,26058900,68549800,20860500.0
2026-02-23,33052500,14920900,21437200,82932900,17459800.0
2026-02-24,37255100,17052100,17982600,62839300,21025300.0
2026-02-25,57452200,17540100,32402900,67462500,19283200.0
2026-02-26,51112000,12662600,28496100,69888000,23469700.0
2026-02-27,102354900,15497700,27204800,115602700,34214300.0
2026-03-02,70189900,19694000,28730000,74612700,20187700.0
2026-03-03,51493600,24626100,26566000,71879300,25283000.0
2026-03-04,61220700,21174700,31472400,62745900,23847600.0
2026-03-05,49553100,21039000,26932500,68834400,27696900.0
2026-03-06,36530700,20747700,21134600,76383800,24930200.0
2026-03-09,42397700,17254400,27705300,75562800,25666200.0
2026-03-10,42957000,15746600,19233100,62077100,51139300.0
2026-03-11,38141200,15230500,22009200,59435000,21360700.0
2026-03-12,37631600,16202900,16569400,63114900,37373900.0
2026-03-13,73339000,19874700,18279100,56401700,30983100.0
2026-03-16,47904200,18671400,28824000,66832200,25041500.0
2026-03-17,35673200,14784800,20833600,160394800,22536900.0
2026-03-18,40559700,18597900,24360500,80507500,19144700.0
2026-03-19,42849900,12493400,25754900,72088500,78928100.0
2026-03-20,50901300,15573500,242958500,78470700,51016900.0
2026-03-23,47208500,16517600,114269700,71455700,37348000.0
2026-03-24,41068500,13309100,69821400,55320700,19443600.0
2026-03-25,38872400,16018100,67917100,45542800,20330900.0
2026-03-26,106517600,14665400,53777300,59196200,16862800.0
2026-03-27,50702400,17530700,33020400,54978600,22351500.0
2026-03-30,36120400,16882500,34074900,61936600,19715400.0
2026-03-31,47427000,18025000,37631100,51654300,24085900.0
2026-04-01,31162800,13290900,33420900,57772600,22177900.0
2026-04-02,50528900,14491000,30446100,53233600,20720100.0
2026-04-06,36599100,12020400,23564800,42632700,22766800.0
2026-04-07,42383900,14780900,25328300,41359100,27778900.0
2026-04-08,50071900,28412100,31894200,64323300,31904800.0
2026-04-09,50414800,18245200,28654000,43999800,16625000.0
2026-04-10,36746400,13953800,43565800,31786000,19334300.0
2026-04-13,50103300,14040300,30023600,50542200,22415800.0
2026-04-14,46138000,17906900,40885400,57502600,29182500.0
2026-04-15,38864400,31416300,27816900,71398000,23475200.0
2026-04-16,56410900,23724500,28966100,72544300,29131700.0
2026-04-17,52372100,20578400,21872300,73610400,32234700.0
2026-04-20,41940100,22124900,22593900,52582100,19620300.0
