Date,AAPL,MSFT,NVDA,GOOGL,AMZN,VIX
2022-04-26,153.6302032470703,261.404296875,18.75385284423828,117.67740631103516,139.39100646972656,33.52000045776367
2022-04-27,153.40484619140625,273.9801330566406,18.381532669067383,113.35760498046875,138.16700744628906,31.600000381469727
2022-04-28,160.33193969726562,280.1810302734375,19.746047973632812,117.55093383789062,144.59649658203125,29.989999771118164
2022-04-29,154.4630584716797,268.4660949707031,18.513296127319336,113.17411041259766,124.28150177001953,33.400001525878906
2022-05-02,154.76678466796875,275.1893005371094,19.497499465942383,115.6273422241211,124.5,32.34000015258789
2022-05-03,156.2560272216797,272.5870666503906,19.56637191772461,116.37218475341797,124.25350189208984,29.25
2022-05-04,162.66383361816406,280.51959228515625,20.297042846679688,121.2587890625,125.92849731445312,25.420000076293945
2022-05-05,153.60081481933594,268.3016357421875,18.80975341796875,115.55047607421875,116.40699768066406,31.200000762939453
2022-05-06,154.326904296875,265.7671203613281,18.64105987548828,114.7977066040039,114.77249908447266,30.190000534057617
2022-05-09,149.20494079589844,255.94822692871094,16.91919708251953,111.58871459960938,108.78900146484375,34.75
2022-05-10,151.60891723632812,260.7076721191406,17.563024520874023,113.45726776123047,108.85900115966797,32.9900016784668
2022-05-11,143.74932861328125,252.0497589111328,16.599777221679688,112.6712875366211,105.37200164794922,32.560001373291016
2022-05-12,139.88331604003906,247.01937866210938,16.145606994628906,111.91898345947266,106.93049621582031,31.770000457763672
2022-05-13,144.34783935546875,252.60110473632812,17.67382049560547,115.09920501708984,113.05500030517578,28.8700008392334
2022-05-16,142.807373046875,252.9687042236328,17.232624053955078,113.50687408447266,110.81050109863281,27.469999313354492
2022-05-17,146.43789672851562,258.115234375,18.143964767456055,115.51824188232422,115.36849975585938,26.100000381469727
2022-05-18,138.1759796142578,246.36326599121094,16.907217025756836,110.98223876953125,107.11250305175781,30.959999084472656
2022-05-19,134.77114868164062,245.45181274414062,17.09288215637207,109.47915649414062,107.31900024414062,29.350000381469727
2022-05-20,135.0066375732422,244.88943481445312,16.663665771484375,108.01526641845703,107.59100341796875,29.43000030517578
2022-05-23,140.42294311523438,252.73370361328125,16.867292404174805,110.57411193847656,107.55699920654297,28.479999542236328
2022-05-24,137.72459411621094,251.7350311279297,16.124643325805664,105.1013412475586,104.0999984741211,29.450000762939453
2022-05-25,137.8816375732422,254.54685974121094,16.944150924682617,104.93770599365234,106.7750015258789,28.3700008392334
2022-05-26,141.0803985595703,257.8242492675781,17.818559646606445,106.90890502929688,111.07749938964844,27.5
2022-05-27,146.8303680419922,264.9413757324219,18.776817321777344,111.39581298828125,115.14649963378906,25.719999313354492
2022-05-31,146.04537963867188,263.6129455566406,18.6380672454834,112.8294677734375,120.20950317382812,26.190000534057617
2022-06-01,145.9178009033203,264.1462707519531,18.28670883178711,112.9583969116211,121.68399810791016,25.690000534057617
2022-06-02,148.37091064453125,266.2406311035156,19.556398391723633,116.65831756591797,125.51100158691406,24.719999313354492
2022-06-03,142.65036010742188,261.819091796875,18.685977935791016,113.6020736694336,122.3499984741211,24.790000915527344
2022-06-06,143.3961181640625,260.58770751953125,18.751861572265625,115.8628921508789,124.79000091552734,25.06999969482422
2022-06-07,145.9178009033203,264.22381591796875,18.891605377197266,116.18920135498047,123.0,24.020000457763672
2022-06-08,145.1819305419922,262.19732666015625,18.618045806884766,116.23334503173828,121.18000030517578,23.959999084472656
2022-06-09,139.96180725097656,256.74798583984375,18.019014358520508,113.8941650390625,116.1500015258789,26.09000015258789
2022-06-10,134.5552520751953,245.30638122558594,16.946735382080078,110.25027465820312,109.6500015258789,27.75
2022-06-13,129.40382385253906,234.90223693847656,15.621866226196289,105.52037811279297,103.66999816894531,34.02000045776367
2022-06-14,130.26731872558594,237.06454467773438,15.810562133789062,105.84072875976562,102.30999755859375,32.689998626708984
2022-06-15,132.8871612548828,244.1137237548828,16.50045394897461,108.86475372314453,107.66999816894531,29.6200008392334
2022-06-16,127.61799621582031,237.5299530029297,15.57593822479248,105.16431427001953,103.66000366210938,32.95000076293945
2022-06-17,129.08982849121094,240.1285400390625,15.854493141174316,106.26521301269531,106.22000122070312,31.1299991607666
2022-06-21,133.3189239501953,246.03363037109375,16.539386749267578,110.62964630126953,108.68000030517578,30.190000534057617
2022-06-22,132.80870056152344,245.44212341308594,16.333721160888672,110.57361602783203,108.94999694824219,28.950000762939453
2022-06-23,135.67385864257812,250.99807739257812,16.198938369750977,111.32192993164062,112.44000244140625,29.049999237060547
2022-06-24,139.00021362304688,259.5696105957031,17.09848403930664,117.00794219970703,116.45999908447266,27.229999542236328
2022-06-27,139.00021362304688,256.8450012207031,16.841899871826172,114.88398742675781,113.22000122070312,26.950000762939453
2022-06-28,134.8594207763672,248.6903839111328,15.956327438354492,111.08934020996094,107.4000015258789,28.360000610351562
2022-06-29,136.6158447265625,252.3555450439453,15.517033576965332,110.7858657836914,108.91999816894531,28.15999984741211
2022-06-30,134.15298461914062,249.0297393798828,15.134651184082031,108.0698013305664,106.20999908447266,28.709999084472656
2022-07-01,136.3214569091797,251.69622802734375,14.49967098236084,107.84615325927734,109.55999755859375,26.700000762939453
2022-07-05,138.90208435058594,254.86691284179688,14.939961433410645,112.33455657958984,113.5,27.540000915527344
2022-07-06,140.2365264892578,258.12481689453125,15.105694770812988,113.63282775878906,114.33000183105469,26.729999542236328
2022-07-07,143.60214233398438,260.248291015625,15.832527160644531,117.80929565429688,116.33000183105469,26.079999923706055
2022-07-08,144.27915954589844,259.5308532714844,15.81256103515625,118.3751449584961,115.54000091552734,24.639999389648438
2022-07-11,142.14991760253906,256.47650146484375,15.127659797668457,114.72827911376953,111.75,26.170000076293945
2022-07-12,143.12135314941406,245.96571350097656,15.05777359008789,113.08584594726562,109.22000122070312,27.290000915527344
2022-07-13,142.75828552246094,245.04461669921875,15.139641761779785,110.44071197509766,110.4000015258789,26.81999969482422
2022-07-14,145.6823272705078,246.36326599121094,15.347307205200195,109.4627914428711,110.62999725341797,26.399999618530273
2022-07-15,147.3504180908203,248.923095703125,15.736681938171387,110.86123657226562,113.55000305175781,24.229999542236328
2022-07-18,144.3086395263672,246.52809143066406,16.075138092041016,108.1362533569336,113.76000213623047,25.299999237060547
2022-07-19,148.16485595703125,251.6477508544922,16.964702606201172,112.8770751953125,118.20999908447266,24.5
2022-07-20,150.16651916503906,254.30453491210938,17.77839469909668,112.96632385253906,122.7699966430664,23.8799991607666
2022-07-21,152.43316650390625,256.7965087890625,18.02100372314453,113.40272521972656,124.62999725341797,23.110000610351562
2022-07-22,151.19677734375,252.45248413085938,17.291181564331055,107.0155258178711,122.41999816894531,23.030000686645508
2022-07-25,150.0782012939453,250.96900939941406,16.996654510498047,106.62872314453125,121.13999938964844,23.360000610351562
2022-07-26,148.7535858154297,244.24949645996094,16.50644302368164,104.15911865234375,114.80999755859375,24.690000534057617
2022-07-27,153.84613037109375,260.5780334472656,17.761425018310547,112.13322448730469,120.97000122070312,23.239999771118164
2022-07-28,154.39561462402344,268.0150451660156,17.955110549926758,113.2837142944336,122.27999877929688,22.329999923706055
2022-07-29,159.45870971679688,272.2135314941406,18.133825302124023,115.36649322509766,134.9499969482422,21.329999923706055
2022-08-01,158.47750854492188,269.5664978027344,18.411378860473633,113.91847229003906,135.38999938964844,22.84000015258789
2022-08-02,157.0056610107422,266.473388671875,18.49624252319336,114.18624877929688,134.16000366210938,23.93000030517578
2022-08-03,163.01075744628906,273.8910217285156,18.86264991760254,117.11206817626953,139.52000427246094,21.950000762939453
2022-08-04,162.69679260253906,275.0351867675781,19.18413543701172,117.22117614746094,142.57000732421875,21.440000534057617
2022-08-05,162.47076416015625,274.31768798828125,18.958498001098633,116.50707244873047,140.8000030517578,21.149999618530273
2022-08-08,161.9991455078125,271.80633544921875,17.764419555664062,116.33846282958984,139.41000366210938,21.290000915527344
2022-08-09,162.04824829101562,273.7261962890625,17.058557510375977,115.6739501953125,137.8300018310547,21.770000457763672
2022-08-10,166.2930450439453,280.3778381347656,18.067928314208984,118.71878814697266,142.69000244140625,19.739999771118164
2022-08-11,165.55609130859375,278.3028869628906,17.913179397583008,117.8658218383789,140.63999938964844,20.200000762939453
2022-08-12,169.10324096679688,283.0443115234375,18.67894744873047,120.68257141113281,143.5500030517578,19.530000686645508
2022-08-15,170.1742706298828,284.5569763183594,19.001428604125977,121.07929992675781,143.17999267578125,19.950000762939453
2022-08-16,170.0170440673828,283.8200988769531,18.848674774169922,120.702392578125,144.77999877929688,19.690000534057617
2022-08-17,171.5105438232422,283.07183837890625,18.305543899536133,118.57003021240234,142.10000610351562,19.899999618530273
2022-08-18,171.1175079345703,281.95440673828125,18.74284553527832,119.1849365234375,142.3000030517578,19.559999465942383
2022-08-19,168.5333251953125,278.0481262207031,17.820329666137695,116.24920654296875,138.22999572753906,20.600000381469727
2022-08-22,164.65208435058594,269.8860168457031,17.006635665893555,113.30353546142578,133.22000122070312,23.799999237060547
2022-08-23,164.31805419921875,268.61309814453125,17.153404235839844,112.9266586303711,133.6199951171875,24.110000610351562
2022-08-24,164.61280822753906,267.9815979003906,17.194337844848633,112.75806427001953,133.8000030517578,22.81999969482422
2022-08-25,167.06924438476562,270.9548645019531,17.884225845336914,115.69378662109375,137.27999877929688,21.780000686645508
2022-08-26,160.7708740234375,260.4995422363281,16.2338809967041,109.43551635742188,130.75,25.559999465942383
2022-08-29,158.56991577148438,257.7205505371094,15.775618553161621,108.52305603027344,129.7899932861328,26.209999084472656
2022-08-30,156.14291381835938,255.52447509765625,15.443156242370605,108.0469970703125,128.72999572753906,26.209999084472656
2022-08-31,154.4823455810547,254.06695556640625,15.069754600524902,107.33289337158203,126.7699966430664,25.8700008392334
2022-09-01,155.2094268798828,253.02728271484375,13.914612770080566,108.84043884277344,127.81999969482422,25.559999465942383
2022-09-02,153.0968780517578,248.8101348876953,13.625077247619629,106.96591186523438,127.51000213623047,25.469999313354492
2022-09-06,151.83914184570312,246.07972717285156,13.443371772766113,105.93445587158203,126.11000061035156,26.90999984741211
2022-09-07,153.2443084716797,250.7826690673828,13.696038246154785,108.55280303955078,129.47999572753906,24.639999389648438
2022-09-08,151.77040100097656,251.200439453125,13.971677780151367,107.49158477783203,129.82000732421875,23.610000610351562
2022-09-09,154.62969970703125,256.9723205566406,14.368158340454102,109.74296569824219,133.27000427246094,22.790000915527344
2022-09-12,160.58421325683594,259.100341796875,14.486002922058105,109.95124816894531,136.4499969482422,23.8700008392334
2022-09-13,151.1612091064453,244.8553924560547,13.11380386352539,103.4648666381836,126.81999969482422,27.270000457763672
2022-09-14,152.6055908203125,245.07884216308594,13.110807418823242,104.1393051147461,128.5500030517578,26.15999984741211
2022-09-15,149.71678161621094,238.43252563476562,12.912068367004395,102.06642150878906,126.27999877929688,26.270000457763672
2022-09-16,148.0758819580078,237.8106689453125,13.180716514587402,101.95733642578125,123.52999877929688,26.299999237060547
2022-09-19,151.7900390625,237.59686279296875,13.364473342895508,102.22510528564453,124.66000366210938,25.760000228881836
2022-09-20,154.1678924560547,235.58547973632812,13.158744812011719,100.31092071533203,122.19000244140625,27.15999984741211
2022-09-21,151.0432891845703,232.18453979492188,13.243632316589355,98.46617126464844,118.54000091552734,27.989999771118164
2022-09-22,150.08033752441406,234.15708923339844,12.544549942016602,99.31912231445312,117.30999755859375,27.350000381469727
2022-09-23,147.810546875,231.18377685546875,12.49960994720459,97.93060302734375,113.77999877929688,29.920000076293945
2022-09-26,148.14466857910156,230.72703552246094,12.211986541748047,97.36527252197266,115.1500015258789,32.2599983215332
2022-09-27,149.11737060546875,229.71646118164062,12.396744728088379,96.70077514648438,114.41000366210938,32.599998474121094
2022-09-28,147.23085021972656,234.24456787109375,12.719322204589844,99.22986602783203,118.01000213623047,30.18000030517578
2022-09-29,139.9989776611328,230.775634765625,12.203994750976562,96.62142181396484,114.80000305175781,31.84000015258789
2022-09-30,135.79351806640625,226.30587768554688,12.123103141784668,94.86593627929688,113.0,31.6200008392334
2022-10-03,139.96951293945312,233.9238739013672,12.495614051818848,97.83142852783203,115.87999725341797,30.100000381469727
2022-10-04,143.55596923828125,241.8334503173828,13.14975643157959,100.80683135986328,121.08999633789062,29.06999969482422
2022-10-05,143.8507537841797,242.14434814453125,13.19170093536377,100.59855651855469,120.94999694824219,28.549999237060547
2022-10-06,142.8976593017578,239.80259704589844,13.112804412841797,100.58863830566406,120.30000305175781,30.520000457763672
2022-10-07,137.65060424804688,227.60792541503906,12.060186386108398,97.87109375,114.55999755859375,31.360000610351562
2022-10-10,137.97486877441406,222.7592010498047,11.654716491699219,97.05782318115234,113.66999816894531,32.45000076293945
2022-10-11,136.55995178222656,219.02792358398438,11.57082748413086,96.38338470458984,112.20999908447266,33.630001068115234
2022-10-12,135.9311065673828,219.3583221435547,11.484939575195312,96.7602767944336,112.9000015258789,33.56999969482422
2022-10-13,140.50013732910156,227.60792541503906,11.94433879852295,98.24797821044922,112.52999877929688,31.940000534057617
2022-10-14,135.97039794921875,222.0887451171875,11.212295532226562,95.76847839355469,106.9000015258789,32.02000045776367
2022-10-17,139.9302215576172,230.8048095703125,11.872431755065918,99.15052032470703,113.79000091552734,31.3700008392334
2022-10-18,141.24691772460938,231.74732971191406,11.951326370239258,99.94395446777344,116.36000061035156,30.5
2022-10-19,141.35498046875,229.78451538085938,12.035216331481934,98.81330871582031,115.06999969482422,30.760000228881836
2022-10-20,140.89317321777344,229.46385192871094,12.178031921386719,99.15052032470703,115.25,29.979999542236328
2022-10-21,144.70559692382812,235.2648162841797,12.44967269897461,100.3010025024414,119.31999969482422,29.690000534057617
2022-10-24,146.84764099121094,240.2495574951172,12.582500457763672,101.67961120605469,119.81999969482422,29.850000381469727
2022-10-25,149.68731689453125,243.5630340576172,13.243632316589355,103.62354278564453,120.5999984741211,28.459999084472656
2022-10-26,146.7493896484375,224.7706298828125,12.879111289978027,94.1518325805664,115.66000366210938,27.280000686645508
2022-10-27,142.2786102294922,220.3300323486328,13.158744812011719,91.46405029296875,110.95999908447266,27.389999389648438
2022-10-28,153.02809143066406,229.1917724609375,13.815882682800293,95.50068664550781,103.41000366210938,25.75
2022-10-31,150.66989135742188,225.55763244628906,13.479324340820312,93.73528289794922,102.44000244140625,25.8799991607666
2022-11-01,148.0267333984375,221.70977783203125,13.525261878967285,89.7283935546875,96.79000091552734,25.809999465942383
2022-11-02,142.5045928955078,213.8682861328125,13.201685905456543,86.25709533691406,92.12000274658203,25.860000610351562
2022-11-03,136.46170043945312,208.1839141845703,13.403422355651855,82.74610137939453,89.30000305175781,25.299999237060547
2022-11-04,136.1959686279297,215.1217498779297,14.137460708618164,85.87027740478516,90.9800033569336,24.549999237060547
2022-11-07,136.7274169921875,221.41827392578125,14.282272338867188,87.76461791992188,90.52999877929688,24.350000381469727
2022-11-08,137.29827880859375,222.38995361328125,14.582877159118652,88.17127990722656,89.9800033569336,25.540000915527344
2022-11-09,132.74134826660156,218.15341186523438,13.757959365844727,86.60421752929688,86.13999938964844,26.09000015258789
2022-11-10,144.5519561767578,236.10047912597656,15.72937297821045,93.16995239257812,96.62999725341797,23.530000686645508
2022-11-11,147.33726501464844,240.11354064941406,16.305618286132812,95.61969757080078,100.79000091552734,22.520000457763672
2022-11-14,145.93966674804688,234.71095275878906,16.273658752441406,94.91551971435547,98.48999786376953,23.729999542236328
2022-11-15,147.67190551757812,235.11907958984375,16.64417266845703,97.63307189941406,98.94000244140625,24.540000915527344
2022-11-16,146.441650390625,235.54782104492188,15.889164924621582,98.03968811035156,97.12000274658203,24.110000610351562
2022-11-17,148.3411865234375,235.49908447265625,15.656469345092773,97.55372619628906,94.8499984741211,23.93000030517578
2022-11-18,148.90220642089844,235.05084228515625,15.38882064819336,96.63134002685547,94.13999938964844,23.1200008392334
2022-11-21,145.6739501953125,235.85964965820312,15.296940803527832,94.81635284423828,92.45999908447266,22.360000610351562
2022-11-22,147.80967712402344,238.76344299316406,16.016992568969727,96.25447082519531,93.19999694824219,21.290000915527344
2022-11-23,148.68568420410156,241.24819946289062,16.497364044189453,97.65290069580078,94.12999725341797,20.350000381469727
2022-11-25,145.77236938476562,241.1605224609375,16.248693466186523,96.66110229492188,93.41000366210938,20.5
2022-11-28,141.94378662109375,235.5770263671875,15.806273460388184,95.26264953613281,93.94999694824219,22.209999084472656
2022-11-29,138.94192504882812,234.18359375,15.618517875671387,94.40971374511719,92.41999816894531,21.889999389648438
2022-11-30,145.69361877441406,248.61485290527344,16.9051570892334,100.16216278076172,96.54000091552734,20.579999923706055
2022-12-01,145.96922302246094,248.17636108398438,17.1169376373291,100.16216278076172,95.5,19.84000015258789
2022-12-02,145.47715759277344,248.49794006347656,16.85820960998535,99.6166763305664,94.12999725341797,19.059999465942383
2022-12-05,144.3157501220703,243.8012237548828,16.592491149902344,98.66453552246094,91.01000213623047,20.75
2022-12-06,140.65447998046875,238.85110473632812,15.970149040222168,96.1850357055664,88.25,22.170000076293945
2022-12-07,138.71556091308594,238.12030029296875,16.103008270263672,94.16175842285156,88.45999908447266,22.68000030517578
2022-12-08,140.3985595703125,241.07278442382812,17.150901794433594,92.94182586669922,90.3499984741211,22.290000915527344
2022-12-09,139.9163055419922,239.14344787597656,16.98307991027832,92.06905364990234,89.08999633789062,22.829999923706055
2022-12-12,142.20950317382812,246.05210876464844,17.516515731811523,92.54511260986328,90.55000305175781,25.0
2022-12-13,143.174072265625,250.349365234375,18.052949905395508,94.84609985351562,92.48999786376953,22.549999237060547
2022-12-14,140.94970703125,250.6416473388672,17.655370712280273,94.29068756103516,91.58000183105469,21.139999389648438
2022-12-15,134.34564208984375,242.64163208007812,16.934125900268555,90.11520385742188,88.44999694824219,22.829999923706055
2022-12-16,132.3870391845703,238.43212890625,16.55353546142578,89.52011108398438,87.86000061035156,22.6200008392334
2022-12-19,130.2808074951172,234.30055236816406,16.236865997314453,87.71504211425781,84.91999816894531,22.420000076293945
2022-12-20,130.2119140625,235.61602783203125,16.068044662475586,88.290283203125,85.19000244140625,21.479999542236328
2022-12-21,133.3122100830078,238.17877197265625,16.483606338500977,88.84569549560547,86.7699966430664,20.06999969482422
2022-12-22,130.14303588867188,232.09835815429688,15.322831153869629,87.04061126708984,83.79000091552734,21.969999313354492
2022-12-23,129.77886962890625,232.62454223632812,15.189974784851074,88.4985580444336,85.25,20.8700008392334
2022-12-27,127.97773742675781,230.8997802734375,14.106114387512207,86.67365264892578,83.04000091552734,21.649999618530273
2022-12-28,124.05070495605469,228.531982421875,14.021204948425293,85.31488037109375,81.81999969482422,22.139999389648438
2022-12-29,127.56436157226562,234.84619140625,14.587606430053711,87.72494506835938,84.18000030517578,21.440000534057617
2022-12-30,127.87930297851562,233.68666076660156,14.598596572875977,87.50676727294922,84.0,21.670000076293945
2023-01-03,123.09601593017578,233.45277404785156,14.299909591674805,88.38946533203125,85.81999969482422,22.899999618530273
2023-01-04,124.36565399169922,223.24085998535156,14.733451843261719,87.35797882080078,85.13999938964844,22.010000228881836
2023-01-05,123.04682159423828,216.62448120117188,14.249963760375977,85.49340057373047,83.12000274658203,22.459999084472656
2023-01-06,127.57420349121094,219.17747497558594,14.843337059020996,86.62405395507812,86.08000183105469,21.1299991607666
2023-01-09,128.0958251953125,221.31146240234375,15.611526489257812,87.29846954345703,87.36000061035156,21.969999313354492
2023-01-10,128.6667022705078,222.9971923828125,15.892229080200195,87.69519805908203,89.87000274658203,20.579999923706055
2023-01-11,131.3831329345703,229.74024963378906,15.984130859375,90.76979064941406,95.08999633789062,21.09000015258789
2023-01-12,131.30438232421875,232.41014099121094,16.49359130859375,90.38297271728516,95.2699966430664,18.829999923706055
2023-01-13,132.63307189941406,233.1117401123047,16.881187438964844,91.36487579345703,98.12000274658203,18.350000381469727
2023-01-17,133.79446411132812,234.203125,17.683338165283203,90.54167175292969,96.05000305175781,19.360000610351562
2023-01-18,133.0760040283203,229.77923583984375,17.358684539794922,90.3730697631836,95.45999908447266,20.34000015258789
2023-01-19,133.13507080078125,225.99847412109375,16.74732780456543,92.28723907470703,93.68000030517578,20.520000457763672
2023-01-20,135.69400024414062,234.07644653320312,17.82019805908203,97.21650695800781,97.25,19.850000381469727
2023-01-23,138.8828582763672,236.3760986328125,19.17276954650879,98.97200775146484,97.5199966430664,19.809999465942383
2023-01-24,140.28042602539062,235.8498992919922,19.244691848754883,96.89912414550781,96.31999969482422,19.200000762939453
2023-01-25,139.62100219726562,234.45645141601562,19.302629470825195,94.43946838378906,97.18000030517578,19.079999923706055
2023-01-26,141.68788146972656,241.65744018554688,19.781126022338867,96.72061157226562,99.22000122070312,18.729999542236328
2023-01-27,143.62680053710938,241.8134002685547,20.343530654907227,98.55545043945312,102.23999786376953,18.510000228881836
2023-01-30,140.74302673339844,236.5027618408203,19.141799926757812,96.14535522460938,100.55000305175781,19.940000534057617
2023-01-31,142.01268005371094,241.47232055664062,19.516407012939453,98.02978515625,103.12999725341797,19.399999618530273
2023-02-01,143.13467407226562,246.28598022460938,20.920923233032227,99.60675811767578,105.1500015258789,17.8700008392334
2023-02-02,148.43960571289062,257.83294677734375,21.686111450195312,106.85682678222656,112.91000366210938,18.729999542236328
2023-02-03,152.06150817871094,251.74281311035156,21.077756881713867,103.92108154296875,103.38999938964844,18.329999923706055
2023-02-06,149.33523559570312,250.20314025878906,21.0667724609375,102.05651092529297,102.18000030517578,19.43000030517578
2023-02-07,152.20916748046875,260.7171936035156,22.14962387084961,106.75765991210938,102.11000061035156,18.65999984741211
2023-02-08,149.52223205566406,259.90850830078125,22.18158721923828,98.55545043945312,100.05000305175781,19.6299991607666
2023-02-09,148.4888458251953,256.8780212402344,22.313451766967773,94.23118591308594,98.23999786376953,20.709999084472656
2023-02-10,148.85353088378906,256.3713073730469,21.242582321166992,93.79479217529297,97.61000061035156,20.530000686645508
2023-02-13,151.65298461914062,264.3810729980469,21.76502799987793,93.83446502685547,99.54000091552734,20.34000015258789
2023-02-14,151.01229858398438,265.2093505859375,22.946786880493164,93.90388488769531,99.69999694824219,18.90999984741211
2023-02-15,153.11184692382812,263.089599609375,22.739999771118164,96.14535522460938,101.16000366210938,18.229999542236328
2023-02-16,151.51499938964844,256.08538818359375,21.97880744934082,94.72708892822266,98.1500015258789,20.170000076293945
2023-02-17,150.37155151367188,252.08999633789062,21.365453720092773,93.57659912109375,97.19999694824219,20.020000457763672
2023-02-21,146.35968017578125,246.82473754882812,20.633224487304688,91.0375747680664,94.58000183105469,22.8700008392334
2023-02-22,146.7835235595703,245.6915283203125,20.73212242126465,90.89872741699219,95.79000091552734,22.290000915527344
2023-02-23,147.2665252685547,248.87611389160156,23.639053344726562,90.14494323730469,95.81999969482422,21.139999389648438
2023-02-24,144.61495971679688,243.4545135498047,23.26145362854004,88.39936828613281,93.5,21.670000076293945
2023-02-27,145.80763244628906,244.37277221679688,23.476224899291992,89.13331604003906,93.76000213623047,20.950000762939453
2023-02-28,145.30496215820312,243.64990234375,23.191524505615234,89.32176208496094,94.2300033569336,20.700000762939453
2023-03-01,143.23495483398438,240.57278442382812,22.674072265625,89.61929321289062,92.16999816894531,20.579999923706055
2023-03-02,143.8263702392578,245.30079650878906,23.28942108154297,91.245849609375,92.12999725341797,19.59000015258789
2023-03-03,148.8732452392578,249.38409423828125,23.864816665649414,92.88232421875,94.9000015258789,18.489999771118164
2023-03-06,151.63327026367188,250.9275360107422,23.529170989990234,94.3501968383789,93.75,18.610000610351562
2023-03-07,149.4351348876953,248.2704315185547,23.26740264892578,93.09062194824219,93.55000305175781,19.59000015258789
2023-03-08,150.68698120117188,247.8308868408203,24.15961456298828,93.47740173339844,93.91999816894531,19.110000610351562
2023-03-09,148.4395294189453,246.48281860351562,23.415273666381836,91.563232421875,92.25,22.610000610351562
2023-03-10,146.37936401367188,242.83909606933594,22.944686889648438,89.88707733154297,90.7300033569336,24.799999237060547
2023-03-13,148.32125854492188,248.0457763671875,22.94568634033203,90.36315155029297,92.43000030517578,26.520000457763672
2023-03-14,150.41098022460938,254.75685119628906,24.04171371459961,93.19970703125,94.87999725341797,23.729999542236328
2023-03-15,150.80528259277344,259.2993469238281,24.206571578979492,95.3221664428711,96.19999694824219,26.139999389648438
2023-03-16,153.62445068359375,269.81036376953125,25.51841163635254,99.4976577758789,100.04000091552734,22.989999771118164
2023-03-17,152.7865753173828,272.96563720703125,25.70224380493164,100.7869873046875,98.94999694824219,25.510000228881836
2023-03-20,155.15232849121094,265.9321594238281,25.877092361450195,100.39026641845703,97.70999908447266,24.149999618530273
2023-03-21,157.00543212890625,267.44635009765625,26.175830841064453,104.05992889404297,100.61000061035156,21.3799991607666
2023-03-22,155.57615661621094,265.9908752441406,26.44458770751953,102.52265167236328,98.69999694824219,22.260000228881836
2023-03-23,156.6604461669922,271.2366027832031,27.166954040527344,104.734375,98.70999908447266,22.610000610351562
2023-03-24,157.96160888671875,274.07928466796875,26.755313873291016,104.57568359375,98.12999725341797,21.739999771118164
2023-03-27,156.0196990966797,269.9861755371094,26.50753402709961,101.62010955810547,98.04000091552734,20.600000381469727
2023-03-28,155.3987274169922,268.8628234863281,26.386638641357422,100.20182800292969,97.23999786376953,19.969999313354492
2023-03-29,158.47415161132812,274.02069091796875,26.96013641357422,100.55887603759766,100.25,19.1200008392334
2023-03-30,160.04144287109375,277.4787902832031,27.35877799987793,100.06297302246094,102.0,19.020000457763672
2023-03-31,162.54518127441406,281.63043212890625,27.75242805480957,102.87969207763672,103.29000091552734,18.700000762939453
2023-04-03,163.7970428466797,280.5851745605469,27.940263748168945,103.50452423095703,102.41000366210938,18.549999237060547
2023-04-04,163.2647705078125,280.53631591796875,27.4287166595459,103.86158752441406,103.94999694824219,19.0
2023-04-05,161.4214324951172,277.76202392578125,26.857227325439453,103.6136474609375,101.0999984741211,19.079999923706055
2023-04-06,162.30862426757812,284.8540344238281,27.013084411621094,107.53125,102.05999755859375,18.399999618530273
2023-04-10,159.71615600585938,282.69525146484375,27.55460548400879,105.56749725341797,102.16999816894531,18.969999313354492
2023-04-11,158.5037384033203,276.2869873046875,27.144968032836914,104.48641967773438,99.91999816894531,19.100000381469727
2023-04-12,157.81373596191406,276.93170166015625,26.471567153930664,103.78223419189453,97.83000183105469,19.09000015258789
2023-04-13,163.19577026367188,283.13482666015625,26.439592361450195,106.54936981201172,102.4000015258789,17.799999237060547
2023-04-14,162.85076904296875,279.5204162597656,26.734331130981445,107.97756958007812,102.51000213623047,17.06999969482422
2023-04-17,162.87046813964844,282.11883544921875,26.97811508178711,105.1013412475586,102.73999786376953,16.950000762939453
2023-04-18,164.09278869628906,281.6988220214844,27.642528533935547,103.64337921142578,102.30000305175781,16.829999923706055
2023-04-19,165.23619079589844,281.7770080566406,27.90629768371582,103.32601165771484,104.30000305175781,16.459999084472656
2023-04-20,164.2701873779297,279.4910888671875,27.080026626586914,104.42691040039062,103.80999755859375,17.170000076293945
2023-04-21,162.6634979248047,279.1492004394531,27.095012664794922,104.54593658447266,106.95999908447266,16.770000457763672
2023-04-24,162.9690704345703,275.25152587890625,27.018081665039062,105.1013412475586,106.20999908447266,16.889999389648438
2023-04-25,161.43133544921875,269.0484313964844,26.217788696289062,102.99872589111328,102.56999969482422,18.760000228881836
2023-04-26,161.4214324951172,288.536865234375,26.93215560913086,102.85985565185547,104.9800033569336,18.84000015258789
2023-04-27,166.0050506591797,297.7780456542969,27.201919555664062,106.70803833007812,109.81999969482422,17.030000686645508
2023-04-28,167.25694274902344,300.15185546875,27.724456787109375,106.4601058959961,105.44999694824219,15.779999732971191
2023-05-01,167.16819763183594,298.4910888671875,28.884428024291992,106.32125091552734,102.05000305175781,16.079999923706055
2023-05-02,166.13320922851562,298.3446044921875,28.185049057006836,104.45665740966797,103.62999725341797,17.780000686645508
